timestamp,data_id,node_id,data_type,gateway_id,region,access_frequency,latency_ms,recovery_time_ms,bandwidth_mb_s,storage_overhead_pct,data_size_mb,node_storage_tb,redundancy_factor,cluster_id,node_failed,access_frequency_norm,latency_ms_norm,recovery_time_ms_norm,bandwidth_mb_s_norm,storage_overhead_pct_norm,data_size_mb_norm,node_storage_tb_norm,priority_score,backup_success
2024-01-13 13:39:29,data_0119,edge_node_24,image_frame,gateway_03,region_1,6,13.04,257.25,16.87,14.15,11.04,2.38,3,166,0,0.6,0.0736,0.3765,0.0762,0.366,0.0725,0.1533,0.6312,1
2024-01-13 13:45:05,data_0180,edge_node_49,telemetry,gateway_02,region_4,3,15.59,83.94,72.64,19.02,15.49,7.35,2,268,0,0.3,0.0969,0.0617,0.696,0.5608,0.1017,0.7056,0.3752,1
2024-01-13 13:48:42,data_0425,edge_node_16,event_alert,gateway_04,region_2,7,23.67,274.33,94.83,15.64,33.74,7.13,2,73,0,0.7,0.1708,0.4075,0.9427,0.4256,0.2216,0.6811,0.6101,1
2024-01-13 13:55:15,data_0327,edge_node_22,config_update,gateway_02,region_5,2,17.68,72.2,35.01,10.89,35.93,5.21,2,41,1,0.2,0.116,0.0403,0.2778,0.2356,0.2359,0.4678,0.303,0
2024-01-13 14:00:09,data_0185,edge_node_07,telemetry,gateway_05,region_5,6,11.36,186.13,60.63,11.56,51.93,2.12,1,66,0,0.6,0.0582,0.2473,0.5626,0.2624,0.341,0.1244,0.4607,1
2024-01-13 14:07:54,data_0177,edge_node_29,sensor_reading,gateway_02,region_3,5,7.33,179.47,35.49,13.54,6.64,3.28,3,206,0,0.5,0.0213,0.2352,0.2832,0.3416,0.0436,0.2533,0.5703,1
2024-01-13 14:24:28,data_0241,edge_node_24,log_file,gateway_01,region_5,7,43.16,78.44,73.79,29.58,90.77,6.9,3,384,0,0.7,0.3492,0.0517,0.7088,0.9832,0.596,0.6556,0.7144,1
2024-01-13 14:34:46,data_0077,edge_node_46,config_update,gateway_02,region_3,1,24.61,62.68,29.68,13.15,39.84,3.27,2,391,0,0.1,0.1794,0.023,0.2186,0.326,0.2616,0.2522,0.2464,0
2024-01-13 14:38:29,data_0204,edge_node_14,telemetry,gateway_01,region_4,3,15.06,180.48,73.41,10.89,31.45,8.79,3,53,0,0.3,0.092,0.237,0.7046,0.2356,0.2065,0.8656,0.4463,1
2024-01-13 14:51:13,data_0004,edge_node_14,image_frame,gateway_02,region_2,7,8.04,123.7,48.12,23.82,20.9,9.05,2,207,0,0.7,0.0278,0.1339,0.4235,0.7528,0.1372,0.8944,0.6224,1
2024-01-13 14:55:49,data_0328,edge_node_25,log_file,gateway_03,region_5,2,16.31,50.0,62.8,19.37,38.19,7.18,2,13,0,0.2,0.1035,0.0,0.5867,0.5748,0.2508,0.6867,0.3157,1
2024-01-13 15:12:20,data_0165,edge_node_22,log_file,gateway_05,region_4,4,35.89,167.47,29.36,8.96,3.39,6.38,2,269,0,0.4,0.2826,0.2134,0.215,0.1584,0.0223,0.5978,0.4201,1
2024-01-13 15:17:54,data_0415,edge_node_50,config_update,gateway_05,region_4,3,12.99,117.84,50.32,21.38,44.14,4.0,3,310,0,0.3,0.0731,0.1232,0.448,0.6552,0.2898,0.3333,0.4621,1
2024-01-13 15:20:11,data_0421,edge_node_47,event_alert,gateway_01,region_4,6,44.78,533.45,49.44,23.02,150.23,4.09,3,211,0,0.6,0.364,0.8783,0.4382,0.7208,0.9865,0.3433,0.6445,1
2024-01-13 15:22:37,data_0128,edge_node_23,event_alert,gateway_04,region_1,4,50.05,143.7,72.08,8.35,73.71,5.41,3,205,0,0.4,0.4122,0.1702,0.6898,0.134,0.484,0.49,0.5025,1
2024-01-13 15:23:29,data_0045,edge_node_32,sensor_reading,gateway_05,region_1,5,6.86,457.14,16.14,8.85,77.24,3.81,1,356,0,0.5,0.017,0.7396,0.0681,0.154,0.5072,0.3122,0.3966,1
2024-01-13 15:37:59,data_0235,edge_node_27,telemetry,gateway_02,region_2,2,7.1,103.48,49.65,9.75,132.49,2.27,2,108,0,0.2,0.0192,0.0972,0.4405,0.19,0.87,0.1411,0.3013,1
2024-01-13 15:40:38,data_0168,edge_node_12,sensor_reading,gateway_01,region_1,4,55.48,172.82,13.9,18.59,36.44,5.77,2,181,0,0.4,0.4619,0.2231,0.0432,0.5436,0.2393,0.53,0.4346,1
2024-01-13 15:58:42,data_0093,edge_node_34,event_alert,gateway_03,region_4,6,16.84,50.0,22.22,5.36,29.77,8.99,3,42,1,0.6,0.1083,0.0,0.1357,0.0144,0.1955,0.8878,0.618,0
2024-01-13 16:09:39,data_0005,edge_node_32,log_file,gateway_03,region_5,4,28.38,259.12,49.75,23.76,22.15,5.69,3,187,0,0.4,0.2139,0.3799,0.4417,0.7504,0.1454,0.5211,0.5256,1
2024-01-13 16:14:05,data_0156,edge_node_29,video_stream,gateway_04,region_1,6,97.86,338.49,76.54,26.96,5.83,8.5,1,30,0,0.6,0.8497,0.5241,0.7394,0.8784,0.0383,0.8333,0.4838,1
2024-01-13 16:17:34,data_0245,edge_node_21,config_update,gateway_04,region_1,5,49.19,58.19,18.07,20.83,55.03,7.86,3,182,0,0.5,0.4043,0.0149,0.0896,0.6332,0.3614,0.7622,0.5812,1
2024-01-13 16:20:03,data_0360,edge_node_35,sensor_reading,gateway_04,region_3,5,40.78,64.53,65.8,14.59,7.56,5.74,2,47,1,0.5,0.3274,0.0264,0.62,0.3836,0.0496,0.5267,0.4886,0
2024-01-13 16:21:52,data_0081,edge_node_42,config_update,gateway_02,region_5,9,34.04,71.02,44.5,16.05,40.25,8.58,3,259,0,0.9,0.2657,0.0382,0.3833,0.442,0.2643,0.8422,0.8141,1
2024-01-13 16:27:54,data_0247,edge_node_05,telemetry,gateway_03,region_3,6,50.2,372.23,50.56,24.43,3.11,6.42,1,150,0,0.6,0.4136,0.5854,0.4507,0.7772,0.0204,0.6022,0.48,1
2024-01-13 16:48:04,data_0137,edge_node_41,video_stream,gateway_05,region_4,6,46.33,168.29,63.85,28.71,2.84,9.04,3,342,0,0.6,0.3782,0.2149,0.5984,0.9484,0.0186,0.8933,0.6531,1
2024-01-13 16:49:04,data_0386,edge_node_02,event_alert,gateway_02,region_4,5,38.86,50.0,48.25,11.86,63.12,3.9,2,63,0,0.5,0.3098,0.0,0.425,0.2744,0.4145,0.3222,0.4845,1
2024-01-13 16:52:33,data_0063,edge_node_25,image_frame,gateway_01,region_4,10,40.15,53.56,85.61,8.91,46.96,1.46,2,96,0,1.0,0.3216,0.0065,0.8402,0.1564,0.3084,0.0511,0.78,1
2024-01-13 17:06:52,data_0307,edge_node_38,sensor_reading,gateway_04,region_1,6,58.41,171.24,62.17,22.39,83.62,5.68,2,376,0,0.6,0.4887,0.2203,0.5797,0.6956,0.5491,0.52,0.5603,1
2024-01-13 17:08:30,data_0116,edge_node_44,sensor_reading,gateway_02,region_4,1,40.74,302.7,31.32,17.08,61.15,7.96,3,315,0,0.1,0.327,0.4591,0.2368,0.4832,0.4015,0.7733,0.3356,1
2024-01-13 17:22:26,data_0113,edge_node_06,config_update,gateway_04,region_1,3,27.93,383.59,53.69,19.22,9.31,5.13,2,354,1,0.3,0.2098,0.606,0.4854,0.5688,0.0611,0.4589,0.3755,0
2024-01-13 17:24:47,data_0031,edge_node_27,config_update,gateway_02,region_4,3,44.21,463.16,79.99,27.74,15.54,6.69,3,172,1,0.3,0.3588,0.7506,0.7777,0.9096,0.102,0.6322,0.4716,0
2024-01-13 17:26:23,data_0007,edge_node_35,sensor_reading,gateway_04,region_2,3,26.02,50.0,20.57,28.93,10.34,6.28,1,360,0,0.3,0.1923,0.0,0.1174,0.9572,0.0679,0.5867,0.3067,1
2024-01-13 17:32:52,data_0414,edge_node_10,telemetry,gateway_03,region_2,8,42.92,50.0,20.68,5.29,61.79,1.87,2,143,1,0.8,0.347,0.0,0.1186,0.0116,0.4057,0.0967,0.6546,0
2024-01-13 17:33:36,data_0442,edge_node_09,video_stream,gateway_03,region_2,9,53.41,170.21,29.72,23.11,25.69,2.39,1,256,0,0.9,0.4429,0.2184,0.219,0.7244,0.1687,0.1544,0.658,1
2024-01-13 17:38:05,data_0003,edge_node_20,image_frame,gateway_03,region_3,3,14.71,114.25,89.77,29.37,3.27,8.5,3,305,0,0.3,0.0888,0.1167,0.8864,0.9748,0.0215,0.8333,0.4741,1
2024-01-13 17:41:32,data_0307,edge_node_37,log_file,gateway_03,region_3,3,67.27,51.9,55.8,9.68,33.35,2.13,1,267,0,0.3,0.5698,0.0035,0.5089,0.1872,0.219,0.1256,0.2779,0
2024-01-13 17:51:06,data_0243,edge_node_35,event_alert,gateway_03,region_5,3,57.62,64.83,97.85,9.48,29.77,3.68,2,145,0,0.3,0.4815,0.0269,0.9762,0.1792,0.1955,0.2978,0.3609,1
2024-01-13 17:53:33,data_0056,edge_node_37,config_update,gateway_05,region_5,3,7.96,305.59,89.72,8.14,41.34,6.42,2,168,0,0.3,0.0271,0.4643,0.8859,0.1256,0.2715,0.6022,0.3589,1
2024-01-13 18:00:06,data_0073,edge_node_40,config_update,gateway_02,region_5,3,7.46,185.41,30.75,15.61,122.4,9.25,2,292,0,0.3,0.0225,0.246,0.2305,0.4244,0.8037,0.9167,0.3701,1
2024-01-13 18:09:13,data_0010,edge_node_08,event_alert,gateway_03,region_2,9,64.87,424.26,98.73,24.51,82.64,4.5,1,305,0,0.9,0.5478,0.6799,0.986,0.7804,0.5426,0.3889,0.6601,1
2024-01-13 18:09:51,data_0061,edge_node_46,sensor_reading,gateway_05,region_2,3,10.41,178.95,54.13,18.53,71.14,5.68,3,246,0,0.3,0.0495,0.2343,0.4903,0.5412,0.4671,0.52,0.4578,1
2024-01-13 18:15:24,data_0494,edge_node_31,image_frame,gateway_05,region_2,2,19.5,50.0,88.33,14.68,11.55,9.7,3,212,0,0.2,0.1327,0.0,0.8704,0.3872,0.0758,0.9667,0.392,1
2024-01-13 18:18:51,data_0050,edge_node_49,image_frame,gateway_02,region_1,7,20.74,73.54,52.82,19.34,118.85,7.77,2,124,0,0.7,0.144,0.0428,0.4758,0.5736,0.7804,0.7522,0.6157,1
2024-01-13 18:21:18,data_0122,edge_node_43,telemetry,gateway_02,region_1,6,32.14,78.98,95.15,13.77,22.88,3.94,2,98,0,0.6,0.2483,0.0526,0.9462,0.3508,0.1502,0.3267,0.5473,1
2024-01-13 18:21:50,data_0175,edge_node_16,video_stream,gateway_04,region_2,9,56.38,197.53,76.92,17.69,29.14,7.71,3,183,1,0.9,0.4701,0.268,0.7436,0.5076,0.1913,0.7456,0.8165,0
2024-01-13 18:24:00,data_0474,edge_node_28,telemetry,gateway_04,region_4,5,83.04,50.0,57.5,16.78,1.7,4.09,2,109,0,0.5,0.7141,0.0,0.5278,0.4712,0.0112,0.3433,0.4918,1
2024-01-13 18:38:35,data_0001,edge_node_06,telemetry,gateway_03,region_5,3,22.42,321.49,72.99,27.9,52.69,7.01,2,331,0,0.3,0.1594,0.4932,0.6999,0.916,0.346,0.6678,0.3885,1
2024-01-13 18:46:48,data_0478,edge_node_32,image_frame,gateway_01,region_3,6,63.12,50.0,30.41,18.34,143.29,2.63,3,105,1,0.6,0.5318,0.0,0.2267,0.5336,0.9409,0.1811,0.6375,0
2024-01-13 18:48:26,data_0441,edge_node_28,video_stream,gateway_04,region_5,6,51.95,50.0,86.94,21.48,14.98,1.85,1,67,0,0.6,0.4296,0.0,0.855,0.6592,0.0984,0.0944,0.4756,1
2024-01-13 18:51:01,data_0038,edge_node_11,video_stream,gateway_01,region_4,5,34.88,148.68,34.58,12.41,12.45,4.54,2,357,0,0.5,0.2734,0.1793,0.2731,0.2964,0.0818,0.3933,0.4853,1
2024-01-13 18:56:57,data_0190,edge_node_42,video_stream,gateway_04,region_1,5,45.53,67.45,63.42,14.06,10.77,2.79,3,2,0,0.5,0.3708,0.0317,0.5936,0.3624,0.0707,0.1989,0.5711,1
2024-01-13 19:00:24,data_0079,edge_node_23,event_alert,gateway_05,region_2,1,27.25,98.84,99.21,29.42,18.35,8.43,2,315,0,0.1,0.2036,0.0887,0.9913,0.9768,0.1205,0.8256,0.2708,0
2024-01-13 19:00:44,data_0345,edge_node_30,sensor_reading,gateway_05,region_1,4,29.51,483.55,14.77,20.23,68.21,6.51,3,316,0,0.4,0.2243,0.7876,0.0529,0.6092,0.4479,0.6122,0.5203,1
2024-01-13 19:04:47,data_0454,edge_node_09,video_stream,gateway_05,region_1,7,50.54,50.0,25.55,12.5,92.43,1.62,3,141,0,0.7,0.4167,0.0,0.1727,0.3,0.6069,0.0689,0.6888,1
2024-01-13 19:08:46,data_0338,edge_node_28,image_frame,gateway_01,region_4,3,12.44,437.12,71.82,6.77,65.87,4.44,2,321,0,0.3,0.0681,0.7033,0.6869,0.0708,0.4325,0.3822,0.3568,1
2024-01-13 19:21:51,data_0449,edge_node_24,event_alert,gateway_03,region_1,5,15.49,196.33,67.31,20.18,18.47,4.88,1,213,0,0.5,0.096,0.2658,0.6368,0.6072,0.1213,0.4311,0.4136,1
2024-01-13 19:22:18,data_0190,edge_node_28,sensor_reading,gateway_04,region_1,8,48.37,84.0,75.18,7.08,53.05,8.45,3,64,0,0.8,0.3968,0.0618,0.7243,0.0832,0.3483,0.8278,0.7406,1
2024-01-13 19:30:56,data_0184,edge_node_24,log_file,gateway_04,region_5,4,67.15,93.25,11.75,9.04,46.29,9.0,3,359,0,0.4,0.5687,0.0786,0.0193,0.1616,0.304,0.8889,0.5036,1
2024-01-13 19:31:03,data_0067,edge_node_15,config_update,gateway_01,region_5,9,47.6,255.07,71.43,10.4,33.66,4.7,3,352,0,0.9,0.3898,0.3725,0.6826,0.216,0.221,0.4111,0.8056,1
2024-01-13 19:31:15,data_0017,edge_node_39,telemetry,gateway_05,region_4,4,24.61,253.96,94.72,21.03,36.58,8.23,2,296,0,0.4,0.1794,0.3705,0.9414,0.6412,0.2402,0.8033,0.4382,1
2024-01-13 19:46:33,data_0383,edge_node_50,video_stream,gateway_03,region_2,3,31.92,75.6,46.09,15.08,37.25,7.89,2,228,0,0.3,0.2463,0.0465,0.401,0.4032,0.2446,0.7656,0.3693,1
2024-01-13 19:47:24,data_0368,edge_node_33,log_file,gateway_04,region_5,7,10.91,227.8,54.12,23.27,10.04,1.68,3,22,0,0.7,0.0541,0.323,0.4902,0.7308,0.0659,0.0756,0.7049,1
2024-01-13 19:47:33,data_0392,edge_node_47,video_stream,gateway_03,region_1,7,42.56,119.26,73.04,10.52,131.45,2.08,1,124,0,0.7,0.3437,0.1258,0.7005,0.2208,0.8632,0.12,0.5191,1
2024-01-13 19:49:46,data_0316,edge_node_34,telemetry,gateway_03,region_3,3,17.25,349.78,89.24,27.11,55.31,3.54,1,75,0,0.3,0.1121,0.5446,0.8805,0.8844,0.3632,0.2822,0.304,1
2024-01-13 19:49:48,data_0497,edge_node_22,image_frame,gateway_02,region_5,4,12.55,56.47,77.81,10.31,113.37,7.27,2,46,0,0.4,0.0691,0.0118,0.7535,0.2124,0.7444,0.6967,0.4221,1
2024-01-13 19:52:22,data_0296,edge_node_29,image_frame,gateway_03,region_3,8,102.11,100.12,96.56,5.83,18.27,1.91,2,370,0,0.8,0.8886,0.0911,0.9619,0.0332,0.12,0.1011,0.6554,1
2024-01-13 19:55:18,data_0209,edge_node_34,telemetry,gateway_02,region_2,7,36.15,50.0,76.53,16.29,26.54,6.67,1,30,0,0.7,0.285,0.0,0.7393,0.4516,0.1743,0.63,0.5278,1
2024-01-13 19:56:17,data_0345,edge_node_42,log_file,gateway_01,region_1,7,15.54,280.8,35.79,8.1,20.91,1.0,1,102,0,0.7,0.0964,0.4193,0.2865,0.124,0.1373,0.0,0.5155,1
2024-01-13 19:59:47,data_0446,edge_node_47,sensor_reading,gateway_05,region_5,3,18.06,232.59,90.6,15.64,94.95,7.01,3,281,0,0.3,0.1195,0.3317,0.8956,0.4256,0.6235,0.6678,0.4535,1
2024-01-13 20:01:58,data_0041,edge_node_10,config_update,gateway_02,region_2,7,36.82,61.53,55.74,29.25,44.45,9.61,3,12,0,0.7,0.2912,0.0209,0.5082,0.97,0.2919,0.9567,0.7139,1
2024-01-13 20:10:26,data_0396,edge_node_45,config_update,gateway_03,region_4,6,11.89,489.66,92.65,25.02,13.23,8.86,1,127,0,0.6,0.063,0.7987,0.9184,0.8008,0.0869,0.8733,0.4809,1
2024-01-13 20:17:33,data_0477,edge_node_30,config_update,gateway_05,region_2,6,92.16,50.0,15.91,16.53,35.51,7.97,3,379,0,0.6,0.7975,0.0,0.0656,0.4612,0.2332,0.7744,0.6348,1
2024-01-13 20:18:13,data_0473,edge_node_11,sensor_reading,gateway_03,region_4,2,5.66,247.58,68.25,23.22,40.27,3.56,3,162,0,0.2,0.006,0.3589,0.6473,0.7288,0.2644,0.2844,0.4048,1
2024-01-13 20:24:47,data_0115,edge_node_34,video_stream,gateway_03,region_4,5,26.54,495.48,11.21,15.64,96.79,1.45,1,96,0,0.5,0.1971,0.8093,0.0133,0.4256,0.6356,0.05,0.4068,1
2024-01-13 20:29:22,data_0100,edge_node_21,telemetry,gateway_02,region_5,10,32.58,140.45,23.48,5.03,15.37,8.97,3,100,0,1.0,0.2524,0.1643,0.1497,0.0012,0.1009,0.8856,0.8575,1
2024-01-13 20:39:55,data_0373,edge_node_13,telemetry,gateway_01,region_3,7,25.41,123.56,37.27,25.02,15.67,2.11,1,174,0,0.7,0.1868,0.1336,0.303,0.8008,0.1029,0.1233,0.5409,1
2024-01-13 20:40:55,data_0438,edge_node_25,sensor_reading,gateway_03,region_4,10,60.36,219.92,76.54,24.07,7.72,1.37,2,188,0,1.0,0.5065,0.3087,0.7394,0.7628,0.0507,0.0411,0.8028,1
2024-01-13 20:47:56,data_0345,edge_node_21,log_file,gateway_02,region_1,0,43.76,228.57,47.75,27.94,7.56,6.18,3,74,0,0.0,0.3547,0.3244,0.4194,0.9176,0.0496,0.5756,0.2919,0
2024-01-13 20:50:23,data_0349,edge_node_01,config_update,gateway_03,region_5,8,24.36,240.55,49.88,7.88,5.38,5.81,1,223,1,0.8,0.1771,0.3462,0.4431,0.1152,0.0353,0.5344,0.5752,0
2024-01-13 20:52:32,data_0139,edge_node_05,event_alert,gateway_05,region_4,5,18.86,58.75,36.59,25.32,1.24,2.62,1,224,0,0.5,0.1268,0.0159,0.2954,0.8128,0.0081,0.18,0.4213,1
2024-01-13 20:55:29,data_0316,edge_node_22,telemetry,gateway_01,region_5,4,19.73,80.2,85.9,25.24,12.59,5.69,1,291,0,0.4,0.1348,0.0549,0.8434,0.8096,0.0827,0.5211,0.3612,1
2024-01-13 20:59:15,data_0324,edge_node_07,image_frame,gateway_03,region_1,5,51.05,306.26,96.72,14.09,14.91,3.29,2,336,0,0.5,0.4214,0.4655,0.9637,0.3636,0.0979,0.2544,0.4878,1
2024-01-13 21:06:44,data_0334,edge_node_13,image_frame,gateway_01,region_5,6,18.68,246.9,98.49,15.06,42.19,7.91,3,86,0,0.6,0.1252,0.3577,0.9833,0.4024,0.277,0.7678,0.6326,1
2024-01-13 21:18:50,data_0294,edge_node_23,telemetry,gateway_05,region_4,5,46.38,77.57,13.97,13.86,129.91,3.91,1,363,0,0.5,0.3786,0.0501,0.044,0.3544,0.853,0.3233,0.4041,1
2024-01-13 21:21:10,data_0445,edge_node_21,config_update,gateway_05,region_2,2,35.67,50.0,18.83,19.54,2.32,9.59,2,380,0,0.2,0.2806,0.0,0.098,0.5816,0.0152,0.9544,0.316,1
2024-01-13 21:21:53,data_0017,edge_node_06,config_update,gateway_04,region_5,4,30.55,55.26,88.53,17.86,27.74,4.53,2,321,0,0.4,0.2338,0.0096,0.8726,0.5144,0.1822,0.3922,0.4335,1
2024-01-13 21:28:42,data_0322,edge_node_20,config_update,gateway_01,region_4,5,14.35,125.71,63.72,19.4,9.51,9.37,3,351,0,0.5,0.0856,0.1375,0.5969,0.576,0.0624,0.93,0.5791,1
2024-01-13 21:33:01,data_0456,edge_node_12,log_file,gateway_03,region_1,3,61.61,408.52,26.26,20.01,2.27,6.14,1,313,0,0.3,0.518,0.6513,0.1806,0.6004,0.0149,0.5711,0.2933,0
2024-01-13 21:34:10,data_0292,edge_node_40,image_frame,gateway_05,region_1,3,12.84,51.92,58.31,22.34,24.04,2.45,3,200,0,0.3,0.0717,0.0035,0.5368,0.6936,0.1579,0.1611,0.4635,1
2024-01-13 21:43:35,data_0484,edge_node_28,video_stream,gateway_05,region_4,6,56.17,384.58,69.42,18.23,1.67,8.16,3,336,0,0.6,0.4682,0.6078,0.6603,0.5292,0.011,0.7956,0.6373,1
2024-01-13 21:49:40,data_0014,edge_node_32,sensor_reading,gateway_01,region_4,7,42.75,167.37,64.27,22.82,8.2,8.54,1,222,1,0.7,0.3454,0.2132,0.603,0.7128,0.0538,0.8378,0.5376,0
2024-01-13 21:50:49,data_0336,edge_node_11,video_stream,gateway_03,region_2,3,36.85,339.39,22.05,19.23,23.72,1.8,3,387,0,0.3,0.2914,0.5257,0.1338,0.5692,0.1558,0.0889,0.4588,1
2024-01-13 21:50:58,data_0281,edge_node_24,event_alert,gateway_04,region_2,6,25.73,283.23,32.0,22.32,52.17,1.44,1,255,0,0.6,0.1897,0.4237,0.2444,0.6928,0.3426,0.0489,0.4768,1
2024-01-13 21:54:27,data_0361,edge_node_15,image_frame,gateway_01,region_4,3,28.12,73.85,57.64,9.85,16.43,9.21,3,142,0,0.3,0.2115,0.0433,0.5293,0.194,0.1079,0.9122,0.4448,1
2024-01-13 21:58:52,data_0004,edge_node_41,video_stream,gateway_05,region_2,5,20.69,580.14,29.24,29.77,120.37,3.0,1,321,0,0.5,0.1436,0.9631,0.2137,0.9908,0.7904,0.2222,0.428,1
2024-01-13 21:59:08,data_0413,edge_node_35,video_stream,gateway_01,region_4,4,38.17,152.16,98.68,10.74,38.49,4.37,3,234,0,0.4,0.3035,0.1856,0.9854,0.2296,0.2527,0.3744,0.5061,1
2024-01-13 22:18:33,data_0006,edge_node_49,telemetry,gateway_05,region_5,3,12.93,150.85,93.05,5.63,29.41,7.04,2,114,0,0.3,0.0726,0.1832,0.9229,0.0252,0.1931,0.6711,0.3551,1
2024-01-13 22:32:14,data_0423,edge_node_19,telemetry,gateway_02,region_3,5,13.15,75.44,13.5,19.48,35.05,6.79,2,307,0,0.5,0.0746,0.0462,0.0388,0.5792,0.2302,0.6433,0.4959,1
2024-01-13 22:41:09,data_0385,edge_node_41,image_frame,gateway_04,region_1,3,89.78,121.29,42.71,27.02,34.22,9.71,2,273,0,0.3,0.7757,0.1295,0.3634,0.8808,0.2247,0.9678,0.3872,1
2024-01-13 22:47:41,data_0371,edge_node_31,image_frame,gateway_05,region_5,8,42.1,214.7,48.33,18.56,24.67,1.2,1,231,0,0.8,0.3395,0.2992,0.4259,0.5424,0.162,0.0222,0.5912,1
2024-01-13 22:53:58,data_0232,edge_node_17,video_stream,gateway_04,region_3,4,40.34,50.0,57.64,5.68,45.09,2.83,2,335,0,0.4,0.3234,0.0,0.5293,0.0272,0.2961,0.2033,0.4152,1
2024-01-13 22:54:03,data_0447,edge_node_50,event_alert,gateway_04,region_4,3,82.28,84.49,38.44,17.34,69.18,6.6,1,342,0,0.3,0.7071,0.0627,0.316,0.4936,0.4543,0.6222,0.2893,0
2024-01-13 22:55:38,data_0313,edge_node_23,event_alert,gateway_04,region_4,6,108.25,352.55,74.96,27.42,2.83,1.19,3,183,1,0.6,0.9447,0.5496,0.7218,0.8968,0.0186,0.0211,0.6511,0
2024-01-13 23:00:01,data_0195,edge_node_47,log_file,gateway_01,region_2,6,26.12,81.15,59.15,11.46,16.04,8.8,2,307,0,0.6,0.1932,0.0566,0.5461,0.2584,0.1053,0.8667,0.5439,1
2024-01-13 23:03:13,data_0065,edge_node_01,event_alert,gateway_02,region_3,2,7.77,417.4,14.24,12.99,8.17,4.62,3,384,0,0.2,0.0253,0.6675,0.047,0.3196,0.0536,0.4022,0.3895,1
2024-01-13 23:05:18,data_0321,edge_node_10,image_frame,gateway_03,region_4,5,60.54,50.0,17.08,5.81,15.26,8.06,2,354,0,0.5,0.5082,0.0,0.0786,0.0324,0.1002,0.7844,0.4754,1
2024-01-13 23:05:43,data_0103,edge_node_08,sensor_reading,gateway_02,region_3,4,14.93,263.38,39.61,26.28,8.71,7.6,3,115,0,0.4,0.0909,0.3876,0.329,0.8512,0.0572,0.7333,0.5294,1
2024-01-13 23:07:25,data_0277,edge_node_42,event_alert,gateway_05,region_2,3,17.65,50.0,68.62,26.68,81.02,6.57,3,247,1,0.3,0.1157,0.0,0.6514,0.8672,0.532,0.6189,0.47,0
2024-01-13 23:16:51,data_0493,edge_node_26,sensor_reading,gateway_02,region_1,3,42.18,213.83,68.34,9.06,3.04,6.39,3,4,0,0.3,0.3402,0.2976,0.6483,0.1624,0.02,0.5989,0.4436,1
2024-01-13 23:17:21,data_0158,edge_node_34,telemetry,gateway_03,region_5,4,23.39,136.07,26.81,10.34,6.66,9.94,3,54,0,0.4,0.1683,0.1564,0.1867,0.2136,0.0437,0.9933,0.5055,1
2024-01-13 23:23:54,data_0432,edge_node_08,telemetry,gateway_01,region_2,6,85.7,299.05,62.24,10.3,126.39,8.47,2,343,0,0.6,0.7384,0.4524,0.5805,0.212,0.8299,0.83,0.5421,1
2024-01-13 23:33:53,data_0278,edge_node_01,video_stream,gateway_05,region_5,4,22.21,199.64,81.04,15.06,47.72,4.91,1,218,0,0.4,0.1575,0.2719,0.7894,0.4024,0.3133,0.4344,0.3459,1
2024-01-13 23:35:31,data_0478,edge_node_48,event_alert,gateway_03,region_4,3,33.84,195.9,20.35,19.13,25.44,7.7,3,97,0,0.3,0.2639,0.2651,0.1149,0.5652,0.167,0.7444,0.4587,1
2024-01-13 23:35:43,data_0366,edge_node_24,log_file,gateway_03,region_1,5,27.39,184.95,72.59,26.97,100.47,2.15,3,325,0,0.5,0.2049,0.2452,0.6955,0.8788,0.6597,0.1278,0.5905,1
2024-01-13 23:37:39,data_0004,edge_node_47,telemetry,gateway_03,region_1,10,15.05,99.9,28.39,23.08,1.74,9.3,1,208,0,1.0,0.092,0.0907,0.2043,0.7232,0.0114,0.9222,0.718,1
2024-01-13 23:38:41,data_0215,edge_node_20,telemetry,gateway_02,region_5,6,26.44,155.43,25.59,7.2,17.09,5.41,3,234,0,0.6,0.1962,0.1915,0.1731,0.088,0.1122,0.49,0.6208,1
2024-01-13 23:44:26,data_0439,edge_node_30,sensor_reading,gateway_05,region_1,6,6.59,50.0,94.26,19.38,7.6,7.72,2,207,0,0.6,0.0145,0.0,0.9363,0.5752,0.0499,0.7467,0.5557,1
2024-01-13 23:56:26,data_0428,edge_node_05,video_stream,gateway_04,region_5,6,36.33,76.26,80.15,8.31,11.42,9.57,2,183,1,0.6,0.2867,0.0477,0.7795,0.1324,0.075,0.9522,0.5391,0
2024-01-14 00:06:00,data_0217,edge_node_03,telemetry,gateway_04,region_5,6,24.67,50.0,12.4,22.11,4.13,6.24,2,299,0,0.6,0.18,0.0,0.0266,0.6844,0.0271,0.5822,0.5598,1
2024-01-14 00:10:46,data_0396,edge_node_32,sensor_reading,gateway_01,region_3,6,13.57,77.37,46.23,9.86,14.94,6.78,3,324,0,0.6,0.0784,0.0497,0.4025,0.1944,0.0981,0.6422,0.6248,1
2024-01-14 00:22:03,data_0227,edge_node_11,config_update,gateway_01,region_4,3,55.68,111.21,99.94,25.88,12.74,3.29,3,399,0,0.3,0.4637,0.1112,0.9994,0.8352,0.0837,0.2544,0.4688,1
2024-01-14 00:22:23,data_0375,edge_node_38,sensor_reading,gateway_03,region_2,2,23.8,53.87,97.8,23.96,84.99,8.41,1,326,0,0.2,0.172,0.007,0.9757,0.7584,0.5581,0.8233,0.2393,0
